,0
2101,824
2102,825
2103,830
2104,826
2105,824
2106,825
2107,829
2108,828
2109,824
2110,826
2111,830
2112,827
2113,824
2114,826
2115,832
2116,827
2117,824
2118,825
2119,828
2120,826
2121,823
2122,828
2123,831
2124,827
2125,824
2126,826
2127,830
2128,827
2129,824
2130,825
2131,829
2132,827
2133,825
2134,824
2135,830
2136,826
2137,823
2138,826
2139,830
2140,827
2141,824
2142,824
2143,828
2144,827
2145,824
2146,826
2147,830
2148,827
2149,824
2150,824
2151,829
2152,827
2153,822
2154,825
2155,831
2156,826
2157,822
2158,825
2159,828
2160,824
2161,825
2162,828
2163,828
2164,827
2165,823
2166,826
2167,830
2168,826
2169,822
2170,829
2171,828
2172,826
2173,823
2174,824
2175,829
2176,826
2177,824
2178,827
2179,830
2180,825
2181,824
2182,824
2183,828
2184,827
2185,823
2186,826
2187,829
2188,828
2189,822
2190,825
2191,830
2192,827
2193,825
2194,823
2195,830
2196,828
2197,826
2198,825
2199,829
2200,825
2201,821
2202,824
2203,830
2204,827
2205,826
2206,828
2207,830
2208,826
2209,823
2210,825
2211,829
2212,825
2213,823
2214,826
2215,830
2216,828
2217,823
2218,825
2219,830
2220,827
2221,825
2222,827
2223,830
2224,828
2225,825
2226,825
2227,829
2228,825
2229,827
2230,826
2231,830
2232,826
2233,825
2234,823
2235,826
2236,824
2237,823
2238,828
2239,830
2240,826
2241,823
2242,825
2243,831
2244,826
2245,825
2246,827
2247,829
2248,828
2249,826
2250,828
2251,829
2252,828
2253,824
2254,825
2255,829
2256,827
2257,824
2258,828
2259,829
2260,829
2261,821
2262,825
2263,829
2264,828
2265,826
2266,824
2267,829
2268,827
2269,823
2270,825
2271,829
2272,827
2273,824
2274,826
2275,831
2276,827
2277,825
2278,827
2279,829
2280,826
2281,824
2282,826
2283,831
2284,826
2285,823
2286,827
2287,831
2288,825
2289,827
2290,825
2291,832
2292,829
2293,824
2294,826
2295,828
2296,828
2297,827
2298,827
2299,832
2300,826
2301,823
2302,824
2303,831
2304,825
2305,824
2306,826
2307,831
2308,826
2309,825
2310,825
2311,832
2312,829
2313,822
2314,825
2315,831
2316,827
2317,822
2318,826
2319,831
2320,829
2321,824
2322,827
2323,831
2324,829
2325,824
2326,828
2327,831
2328,827
2329,824
2330,825
2331,829
2332,828
2333,826
2334,824
2335,831
2336,828
2337,824
2338,826
2339,831
2340,827
2341,824
2342,825
2343,829
2344,826
2345,826
2346,826
2347,831
2348,830
2349,825
2350,826
2351,830
2352,826
2353,827
2354,825
2355,832
2356,828
2357,824
2358,826
2359,829
2360,826
2361,826
2362,825
2363,831
2364,828
2365,825
2366,826
2367,831
2368,828
2369,825
2370,828
2371,832
2372,828
2373,824
2374,825
2375,830
2376,829
2377,828
2378,826
2379,829
2380,828
2381,824
2382,826
2383,830
2384,827
2385,823
2386,824
2387,833
2388,827
2389,825
2390,825
2391,832
2392,829
2393,824
2394,827
2395,829
2396,829
2397,827
2398,825
2399,831
2400,828
2401,826
2402,826
2403,833
2404,828
2405,826
2406,824
2407,829
2408,831
2409,825
2410,827
2411,830
2412,827
2413,826
2414,826
2415,832
2416,828
2417,822
2418,824
2419,832
2420,829
2421,824
2422,824
2423,830
2424,828
2425,823
2426,827
2427,833
2428,829
2429,824
2430,823
2431,832
2432,829
2433,825
2434,828
2435,829
2436,828
2437,824
2438,825
2439,831
2440,827
2441,824
2442,827
2443,830
2444,832
2445,825
2446,824
2447,833
2448,831
2449,826
2450,825
2451,829
2452,827
2453,823
2454,825
2455,832
2456,828
2457,825
2458,824
2459,833
2460,829
2461,824
2462,828
2463,830
2464,828
2465,825
2466,825
2467,830
2468,828
2469,826
2470,824
2471,831
2472,828
2473,825
2474,826
2475,833
2476,829
2477,825
2478,825
2479,830
2480,827
2481,827
2482,827
2483,829
2484,825
2485,824
2486,825
2487,831
2488,829
2489,825
2490,825
2491,831
2492,827
2493,823
2494,826
2495,831
2496,830
2497,824
2498,826
2499,832
2500,829
2501,826
2502,825
2503,830
2504,828
2505,824
2506,826
2507,828
2508,828
2509,826
2510,827
2511,832
2512,828
2513,826
2514,824
2515,832
2516,828
2517,823
2518,827
2519,831
2520,828
2521,826
2522,826
2523,832
2524,829
2525,827
2526,825
2527,831
2528,831
2529,825
2530,826
2531,829
2532,829
2533,825
2534,826
2535,831
2536,826
2537,825
2538,825
2539,831
2540,829
2541,822
2542,827
2543,832
2544,830
2545,825
2546,826
2547,829
2548,829
2549,824
2550,826
2551,832
2552,828
2553,824
2554,826
2555,829
2556,828
2557,826
2558,826
2559,831
2560,827
2561,824
2562,826
2563,830
2564,829
2565,825
2566,827
2567,830
2568,828
2569,828
2570,826
2571,829
2572,827
2573,825
2574,825
2575,828
2576,827
2577,824
2578,824
2579,829
2580,828
2581,823
2582,827
2583,832
2584,828
2585,827
2586,828
2587,831
2588,829
2589,825
2590,824
2591,830
2592,827
2593,823
2594,826
2595,831
2596,829
2597,826
2598,824
2599,830
2600,826
2601,825
2602,823
2603,832
2604,826
2605,826
2606,824
2607,831
2608,829
2609,823
2610,827
2611,829
2612,829
2613,822
2614,824
2615,828
2616,828
2617,823
2618,824
2619,832
2620,827
2621,826
2622,825
2623,830
2624,826
2625,825
2626,826
2627,831
2628,826
2629,825
2630,826
2631,831
2632,828
2633,823
2634,824
2635,830
2636,828
2637,823
2638,825
2639,832
2640,827
2641,824
2642,826
2643,830
2644,829
2645,827
2646,825
2647,828
2648,830
2649,827
2650,825
2651,832
2652,827
2653,825
2654,827
2655,832
2656,829
2657,823
2658,823
2659,832
2660,827
2661,825
2662,827
2663,828
2664,828
2665,826
2666,825
2667,829
2668,825
2669,825
2670,826
2671,831
2672,828
2673,826
2674,825
2675,830
2676,826
2677,823
2678,823
2679,830
2680,828
2681,826
2682,824
2683,830
2684,827
2685,824
2686,825
2687,832
2688,826
2689,822
2690,825
2691,829
2692,828
2693,824
2694,823
2695,829
2696,828
2697,824
2698,827
2699,831
2700,828
2701,824
2702,825
2703,830
2704,830
2705,824
2706,824
2707,829
2708,829
2709,822
2710,824
2711,828
2712,829
2713,823
2714,826
2715,832
2716,826
2717,825
2718,825
2719,830
2720,828
2721,824
2722,825
2723,830
2724,827
2725,823
2726,824
2727,830
2728,827
2729,825
2730,823
2731,832
2732,828
2733,823
2734,826
2735,830
2736,829
2737,825
2738,825
2739,831
2740,829
2741,823
2742,824
2743,829
2744,828
2745,824
2746,826
2747,831
2748,829
2749,824
2750,824
2751,828
2752,827
2753,827
2754,823
2755,830
2756,827
2757,823
2758,823
2759,832
2760,829
2761,826
2762,824
2763,832
2764,827
2765,826
2766,825
2767,830
2768,829
2769,825
2770,825
2771,832
2772,828
2773,826
2774,824
2775,831
2776,827
2777,824
2778,826
2779,832
2780,828
2781,825
2782,825
2783,832
2784,828
2785,825
2786,824
2787,829
2788,830
2789,825
2790,825
2791,832
2792,827
2793,826
2794,824
2795,831
2796,828
2797,826
2798,824
2799,829
2800,825
2801,822
2802,828
2803,831
2804,828
2805,825
2806,825
2807,830
2808,828
2809,823
2810,823
2811,831
2812,828
2813,825
2814,827
2815,830
2816,828
2817,824
2818,824
2819,832
2820,828
2821,824
2822,823
2823,830
2824,827
2825,825
2826,824
2827,831
2828,826
2829,823
2830,821
2831,829
2832,828
2833,822
2834,826
2835,832
2836,829
2837,824
2838,823
2839,829
2840,827
2841,825
2842,823
2843,830
2844,830
2845,823
2846,824
2847,829
2848,827
2849,824
2850,825
2851,827
2852,824
2853,825
2854,824
2855,828
2856,827
2857,822
2858,825
2859,832
2860,826
2861,823
2862,824
2863,828
2864,828
2865,825
2866,822
2867,831
2868,829
2869,825
2870,824
2871,829
2872,827
2873,824
2874,825
2875,831
2876,828
2877,827
2878,825
2879,829
2880,827
2881,823
2882,826
2883,829
2884,829
2885,824
2886,820
2887,829
2888,827
2889,825
2890,821
2891,826
2892,828
2893,824
2894,824
2895,829
2896,827
2897,825
2898,821
2899,831
2900,827
2901,823
2902,821
2903,830
2904,826
2905,822
2906,824
2907,829
2908,827
2909,824
2910,824
2911,830
2912,830
2913,823
2914,823
2915,829
2916,828
2917,824
2918,825
2919,831
2920,829
2921,824
2922,823
2923,828
2924,825
2925,824
2926,823
2927,828
2928,826
2929,824
2930,824
2931,828
2932,826
2933,821
2934,824
2935,828
2936,826
2937,824
2938,824
2939,828
2940,827
2941,825
2942,824
2943,827
2944,826
2945,823
2946,822
2947,829
2948,825
2949,822
2950,823
2951,828
2952,827
2953,824
2954,821
2955,828
2956,829
2957,823
2958,824
2959,830
2960,827
2961,824
2962,823
2963,828
2964,827
2965,823
2966,822
2967,828
2968,828
2969,823
2970,827
2971,829
2972,825
2973,821
2974,826
2975,829
2976,826
2977,823
2978,822
2979,828
2980,827
2981,821
2982,823
2983,830
2984,827
2985,824
2986,825
2987,831
2988,826
2989,824
2990,823
2991,826
2992,828
2993,825
2994,822
2995,828
2996,824
