,0
2262,658
2263,661
2264,659
2265,654
2266,659
2267,657
2268,657
2269,651
2270,658
2271,665
2272,659
2273,658
2274,656
2275,661
2276,661
2277,656
2278,658
2279,659
2280,655
2281,657
2282,659
2283,661
2284,661
2285,658
2286,659
2287,665
2288,660
2289,659
2290,656
2291,665
2292,657
2293,656
2294,659
2295,664
2296,660
2297,657
2298,663
2299,661
2300,656
2301,654
2302,654
2303,658
2304,658
2305,660
2306,661
2307,665
2308,660
2309,655
2310,659
2311,662
2312,657
2313,654
2314,660
2315,664
2316,655
2317,657
2318,657
2319,658
2320,659
2321,657
2322,656
2323,664
2324,661
2325,655
2326,659
2327,663
2328,664
2329,655
2330,656
2331,665
2332,660
2333,652
2334,657
2335,667
2336,660
2337,654
2338,659
2339,667
2340,660
2341,658
2342,656
2343,667
2344,654
2345,660
2346,659
2347,666
2348,660
2349,657
2350,655
2351,666
2352,661
2353,657
2354,656
2355,661
2356,656
2357,658
2358,660
2359,664
2360,659
2361,654
2362,655
2363,666
2364,657
2365,652
2366,659
2367,660
2368,658
2369,656
2370,656
2371,664
2372,663
2373,654
2374,660
2375,666
2376,660
2377,660
2378,659
2379,669
2380,659
2381,653
2382,660
2383,667
2384,657
2385,656
2386,659
2387,665
2388,663
2389,656
2390,659
2391,664
2392,658
2393,653
2394,656
2395,665
2396,661
2397,655
2398,662
2399,665
2400,657
2401,654
2402,655
2403,660
2404,662
2405,653
2406,657
2407,666
2408,658
2409,658
2410,652
2411,667
2412,660
2413,657
2414,659
2415,664
2416,658
2417,656
2418,663
2419,664
2420,665
2421,659
2422,653
2423,665
2424,657
2425,655
2426,658
2427,667
2428,663
2429,658
2430,662
2431,667
2432,660
2433,659
2434,658
2435,666
2436,662
2437,658
2438,656
2439,666
2440,658
2441,660
2442,658
2443,666
2444,661
2445,648
2446,660
2447,668
2448,662
2449,658
2450,657
2451,665
2452,664
2453,657
2454,661
2455,664
2456,661
2457,656
2458,658
2459,666
2460,660
2461,656
2462,656
2463,660
2464,659
2465,660
2466,657
2467,662
2468,662
2469,660
2470,656
2471,666
2472,657
2473,654
2474,660
2475,664
2476,660
2477,658
2478,657
2479,662
2480,659
2481,657
2482,658
2483,661
2484,662
2485,660
2486,652
2487,672
2488,657
2489,661
2490,658
2491,668
2492,657
2493,658
2494,659
2495,668
2496,660
2497,655
2498,657
2499,666
2500,659
2501,656
2502,663
2503,664
2504,653
2505,656
2506,655
2507,662
2508,660
2509,657
2510,659
2511,666
2512,662
2513,654
2514,659
2515,666
2516,661
2517,656
2518,656
2519,667
2520,661
2521,657
2522,655
2523,666
2524,663
2525,656
2526,661
2527,666
2528,658
2529,657
2530,656
2531,666
2532,661
2533,660
2534,657
2535,663
2536,663
2537,656
2538,661
2539,666
2540,662
2541,657
2542,657
2543,665
2544,661
2545,659
2546,656
2547,662
2548,663
2549,660
2550,660
2551,662
2552,660
2553,657
2554,660
2555,663
2556,658
2557,662
2558,657
2559,667
2560,664
2561,656
2562,656
2563,665
2564,661
2565,658
2566,656
2567,663
2568,663
2569,656
2570,656
2571,667
2572,664
2573,658
2574,660
2575,663
2576,661
2577,661
2578,658
2579,666
2580,662
2581,659
2582,660
2583,661
2584,663
2585,660
2586,656
2587,663
2588,660
2589,657
2590,658
2591,664
2592,659
2593,658
2594,658
2595,662
2596,659
2597,658
2598,656
2599,662
2600,663
2601,656
2602,657
2603,665
2604,661
2605,659
2606,662
2607,669
2608,660
2609,661
2610,656
2611,666
2612,658
2613,658
2614,659
2615,666
2616,660
2617,656
2618,658
2619,665
2620,662
2621,655
2622,657
2623,666
2624,665
2625,656
2626,660
2627,663
2628,662
2629,655
2630,656
2631,665
2632,665
2633,654
2634,662
2635,665
2636,667
2637,654
2638,653
2639,666
2640,659
2641,658
2642,660
2643,668
2644,663
2645,663
2646,656
2647,664
2648,666
2649,658
2650,662
2651,667
2652,664
2653,657
2654,657
2655,667
2656,663
2657,656
2658,659
2659,669
2660,663
2661,658
2662,660
2663,666
2664,663
2665,659
2666,662
2667,667
2668,662
2669,655
2670,661
2671,670
2672,662
2673,660
2674,656
2675,666
2676,659
2677,660
2678,662
2679,668
2680,660
2681,658
2682,659
2683,667
2684,659
2685,656
2686,659
2687,667
2688,662
2689,660
2690,659
2691,667
2692,661
2693,655
2694,661
2695,664
2696,664
2697,658
2698,659
2699,665
2700,660
2701,658
2702,658
2703,667
2704,664
2705,658
2706,658
2707,669
2708,662
2709,659
2710,660
2711,667
2712,663
2713,657
2714,664
2715,663
2716,668
2717,659
2718,660
2719,667
2720,664
2721,662
2722,660
2723,666
2724,663
2725,661
2726,661
2727,667
2728,664
2729,661
2730,661
2731,669
2732,663
2733,662
2734,664
2735,667
2736,664
2737,657
2738,659
2739,665
2740,660
2741,659
2742,657
2743,666
2744,663
2745,662
2746,660
2747,665
2748,660
2749,659
2750,662
2751,667
2752,665
2753,656
2754,661
2755,663
2756,668
2757,661
2758,663
2759,665
2760,667
2761,654
2762,659
2763,670
2764,663
2765,662
2766,658
2767,666
2768,665
2769,657
2770,664
2771,666
2772,663
2773,660
2774,659
2775,667
2776,662
2777,661
2778,662
2779,666
2780,666
2781,658
2782,659
2783,669
2784,663
2785,666
2786,657
2787,668
2788,661
2789,657
2790,660
2791,667
2792,661
2793,657
2794,660
2795,665
2796,663
2797,662
2798,661
2799,670
2800,663
2801,660
2802,665
2803,669
2804,663
2805,657
2806,658
2807,672
2808,663
2809,663
2810,663
2811,664
2812,663
2813,661
2814,657
2815,669
2816,665
2817,658
2818,656
2819,666
2820,664
2821,660
2822,664
2823,670
2824,662
2825,659
2826,659
2827,667
2828,667
2829,660
2830,658
2831,662
2832,663
2833,661
2834,657
2835,669
2836,667
2837,661
2838,662
2839,667
2840,662
2841,659
2842,660
2843,665
2844,660
2845,656
2846,663
2847,667
2848,663
2849,660
2850,662
2851,667
2852,667
2853,664
2854,662
2855,666
2856,661
2857,657
2858,662
2859,663
2860,658
2861,652
2862,664
2863,668
2864,667
2865,661
2866,660
2867,667
2868,664
2869,653
2870,664
2871,665
2872,667
2873,663
2874,661
2875,662
2876,664
2877,655
2878,665
2879,664
2880,666
2881,661
2882,660
2883,669
2884,669
2885,657
2886,661
2887,668
2888,659
2889,662
2890,665
2891,666
2892,665
2893,655
2894,662
2895,667
2896,667
2897,662
2898,662
2899,666
2900,670
2901,658
2902,656
2903,661
2904,668
2905,661
2906,664
