Stamp,GSR
41141,544
41142,545
41143,550
41144,544
41145,550
41146,545
41147,542
41148,552
41149,542
41150,548
41151,546
41152,541
41153,547
41154,540
41155,543
41156,541
41157,547
41158,546
41159,551
41160,545
41161,538
41162,547
41163,548
41164,543
41165,541
41166,543
41167,544
41168,545
41169,545
41170,543
41171,536
41172,546
41173,548
41174,544
41175,536
41176,545
41177,546
41178,547
41179,543
41180,544
41181,548
41182,544
41183,549
41184,541
41185,551
41186,543
41187,549
41188,552
41189,547
41190,543
41191,550
41192,552
41193,554
41194,546
41195,550
41196,547
41197,541
41198,546
41199,541
41200,547
41201,550
41202,548
41203,555
41204,542
41205,548
41206,541
41207,542
41208,555
41209,542
41210,545
41211,546
41212,551
41213,545
41214,547
41215,551
41216,541
41217,549
41218,545
41219,549
41220,543
41221,551
41222,540
41223,543
41224,541
41225,543
41226,545
41227,551
41228,541
41229,541
41230,547
41231,549
41232,541
41233,552
41234,545
41235,540
41236,549
41237,543
41238,544
41239,547
41240,549
41241,540
41242,543
41243,548
41244,545
41245,551
41246,544
41247,545
41248,539
41249,550
41250,553
41251,547
41252,548
41253,547
41254,541
41255,542
41256,544
41257,543
41258,550
41259,542
41260,540
41261,543
41262,549
41263,546
41264,545
41265,542
41266,545
41267,552
41268,551
41269,539
41270,545
41271,549
41272,547
41273,539
41274,547
41275,538
41276,550
41277,538
41278,548
41279,546
41280,546
41281,550
41282,548
41283,547
41284,537
41285,541
41286,544
41287,546
41288,546
41289,539
41290,554
41291,547
41292,555
41293,537
41294,543
41295,551
41296,543
41297,547
41298,545
41299,546
41300,543
41301,546
41302,545
41303,548
41304,546
41305,550
41306,544
41307,546
41308,542
41309,543
41310,546
41311,543
41312,545
41313,543
41314,547
41315,545
41316,545
41317,538
41318,545
41319,543
41320,541
41321,548
41322,544
41323,546
41324,549
41325,545
41326,547
41327,545
41328,540
41329,547
41330,544
41331,551
41332,543
41333,543
41334,550
41335,535
41336,539
41337,550
41338,549
41339,544
41340,545
41341,548
41342,544
41343,550
41344,547
41345,539
41346,546
41347,546
41348,543
41349,543
41350,551
41351,549
41352,551
41353,550
41354,544
41355,543
41356,543
41357,544
41358,541
41359,547
41360,551
41361,546
41362,542
41363,542
41364,549
41365,546
41366,549
41367,550
41368,537
41369,546
41370,538
41371,536
41372,538
41373,545
41374,544
41375,552
41376,544
41377,548
41378,542
41379,544
41380,532
41381,553
41382,546
41383,543
41384,542
41385,539
41386,539
41387,549
41388,551
41389,547
41390,543
41391,542
41392,548
41393,538
41394,544
41395,544
41396,540
41397,547
41398,536
41399,544
41400,543
41401,551
41402,547
41403,544
41404,540
41405,545
41406,551
41407,540
41408,540
41409,540
41410,546
41411,547
41412,538
41413,544
41414,550
41415,543
41416,544
41417,544
41418,548
41419,543
41420,546
41421,538
41422,533
41423,544
41424,545
41425,546
41426,544
41427,539
41428,547
41429,544
41430,542
41431,544
41432,551
41433,537
41434,541
41435,540
41436,546
41437,542
41438,541
41439,537
41440,541
41441,537
41442,550
41443,543
41444,540
41445,541
41446,545
41447,544
41448,545
41449,544
41450,545
41451,543
41452,542
41453,542
41454,546
41455,541
41456,548
41457,543
41458,546
41459,543
41460,540
41461,542
41462,546
41463,544
41464,551
41465,539
41466,538
41467,548
41468,542
41469,541
41470,548
41471,551
41472,544
41473,543
41474,544
41475,540
41476,538
41477,539
41478,549
41479,537
41480,550
41481,545
41482,539
41483,549
41484,548
41485,548
41486,539
41487,534
41488,545
41489,542
41490,541
41491,535
41492,540
41493,546
41494,550
41495,546
41496,545
41497,534
41498,551
41499,547
41500,555
41501,539
41502,544
41503,547
41504,546
41505,544
41506,543
41507,534
41508,540
41509,540
41510,542
41511,541
41512,551
41513,543
41514,540
41515,544
41516,539
41517,537
41518,546
41519,546
41520,544
41521,543
41522,541
41523,547
41524,548
41525,540
41526,539
41527,542
41528,547
41529,547
41530,540
41531,544
41532,545
41533,545
41534,550
41535,539
41536,550
41537,548
41538,539
41539,542
41540,539
41541,546
41542,542
41543,542
41544,544
41545,547
41546,549
41547,551
41548,544
41549,541
41550,545
41551,542
41552,546
41553,550
41554,543
41555,537
41556,544
41557,541
41558,542
41559,543
41560,544
41561,547
41562,537
41563,546
41564,548
41565,546
41566,548
41567,548
41568,543
41569,544
41570,547
41571,545
41572,546
41573,546
41574,538
41575,545
41576,543
41577,545
41578,548
41579,555
41580,544
41581,542
41582,540
41583,537
41584,543
41585,548
41586,544
41587,541
41588,550
41589,543
41590,543
41591,544
41592,534
41593,550
41594,545
41595,542
41596,540
41597,543
41598,549
41599,545
41600,551
41601,539
41602,541
41603,549
41604,545
41605,545
41606,540
41607,550
41608,543
41609,542
41610,537
41611,540
41612,536
41613,540
41614,542
41615,546
41616,540
41617,549
41618,544
41619,539
41620,540
41621,541
41622,548
41623,542
41624,543
41625,540
41626,538
41627,538
41628,537
41629,543
41630,537
41631,550
41632,538
41633,541
41634,542
41635,536
41636,553
41637,542
41638,540
41639,549
41640,545
41641,538
41642,539
41643,543
41644,538
41645,539
41646,546
41647,535
41648,543
41649,546
41650,543
41651,545
41652,538
41653,542
41654,540
41655,544
41656,532
41657,543
41658,546
41659,541
41660,546
41661,538
41662,542
41663,538
41664,538
41665,542
41666,538
41667,541
41668,543
41669,542
41670,541
41671,544
41672,543
41673,531
41674,549
41675,547
41676,546
41677,541
41678,539
41679,544
41680,536
41681,544
41682,541
41683,541
41684,546
41685,532
41686,546
41687,547
41688,546
41689,547
41690,544
41691,540
41692,549
41693,543
41694,537
41695,547
41696,541
41697,549
41698,542
41699,544
41700,540
41701,543
41702,542
41703,535
41704,544
41705,545
41706,546
41707,542
41708,541
41709,536
41710,544
41711,533
41712,543
41713,541
41714,540
41715,545
41716,536
41717,539
41718,539
41719,543
41720,544
41721,547
41722,542
41723,544
41724,538
41725,546
41726,535
41727,543
41728,544
41729,551
41730,550
41731,540
41732,542
41733,540
41734,547
41735,545
41736,532
41737,541
41738,547
41739,534
41740,543
41741,544
41742,542
41743,541
41744,536
41745,541
41746,540
41747,538
41748,541
41749,540
41750,541
41751,532
41752,548
41753,538
41754,545
41755,546
41756,546
41757,537
41758,542
41759,546
41760,542
41761,547
41762,542
41763,545
41764,544
41765,538
41766,541
41767,542
41768,544
41769,541
41770,538
41771,543
41772,549
41773,542
41774,540
41775,538
41776,545
41777,541
41778,546
41779,545
41780,541
41781,548
41782,541
41783,543
41784,543
41785,533
41786,536
41787,546
41788,537
41789,548
41790,543
41791,538
41792,542
41793,540
41794,536
41795,536
41796,539
41797,541
41798,540
41799,541
41800,549
41801,541
41802,535
41803,541
41804,546
41805,540
41806,542
41807,542
41808,540
41809,547
41810,536
41811,547
41812,541
41813,541
41814,538
41815,545
41816,543
41817,547
41818,537
41819,539
41820,544
41821,544
41822,544
41823,537
41824,546
41825,540
41826,550
41827,545
41828,545
41829,542
41830,537
41831,541
41832,540
41833,542
41834,537
41835,538
41836,543
41837,537
41838,545
41839,541
41840,535
41841,548
41842,538
41843,534
41844,536
41845,541
41846,537
41847,533
41848,541
41849,543
41850,542
41851,539
41852,542
41853,540
41854,546
41855,539
41856,543
41857,542
41858,542
41859,536
41860,546
41861,541
41862,536
41863,543
41864,546
41865,539
41866,538
41867,537
41868,538
41869,538
41870,540
41871,537
41872,540
41873,538
41874,541
41875,534
41876,547
41877,548
41878,546
41879,536
41880,542
41881,542
41882,540
41883,548
41884,546
41885,539
41886,545
41887,546
41888,535
41889,538
41890,541
41891,538
41892,544
41893,542
41894,543
41895,540
41896,545
41897,534
41898,537
41899,540
41900,544
41901,536
41902,539
41903,539
41904,541
41905,541
41906,542
41907,544
41908,546
41909,542
41910,536
41911,541
41912,540
41913,547
41914,545
41915,542
41916,541
41917,539
41918,544
41919,539
41920,544
41921,543
41922,541
41923,538
41924,543
41925,543
41926,545
41927,548
41928,539
41929,548
41930,541
41931,550
41932,540
41933,545
41934,546
41935,541
41936,537
41937,544
41938,551
41939,540
41940,547
41941,545
41942,547
41943,536
41944,542
41945,546
41946,537
41947,546
41948,538
41949,538
41950,548
41951,549
41952,542
41953,545
41954,536
41955,548
41956,540
41957,535
41958,548
41959,546
41960,539
41961,535
41962,546
41963,547
41964,540
41965,533
41966,536
41967,543
41968,549
41969,540
41970,539
41971,544
41972,543
41973,541
41974,541
41975,543
41976,542
41977,543
41978,539
41979,544
41980,540
41981,544
41982,537
41983,537
41984,546
41985,540
41986,538
41987,545
41988,540
41989,538
41990,543
41991,544
41992,543
41993,539
41994,542
41995,545
41996,543
41997,541
41998,540
41999,541
42000,551
42001,543
42002,542
42003,542
42004,541
42005,544
42006,539
42007,540
42008,537
42009,544
42010,541
42011,547
42012,547
42013,539
42014,543
42015,539
42016,543
42017,542
42018,549
42019,549
42020,538
42021,541
42022,537
42023,537
42024,533
42025,543
42026,548
42027,543
42028,544
42029,539
42030,538
42031,542
42032,541
42033,542
42034,540
42035,545
42036,545
42037,545
42038,533
42039,540
42040,544
42041,544
42042,544
42043,549
42044,542
42045,543
42046,542
42047,542
42048,544
42049,542
42050,538
42051,538
42052,539
42053,541
42054,549
42055,546
42056,541
42057,539
42058,540
42059,545
42060,543
42061,548
42062,548
42063,546
42064,543
42065,538
42066,546
42067,552
42068,547
42069,538
42070,543
42071,536
42072,541
42073,543
42074,545
42075,533
42076,540
42077,542
42078,542
42079,540
42080,545
42081,542
42082,548
42083,545
42084,543
42085,541
42086,538
42087,544
42088,545
42089,540
42090,541
42091,543
42092,550
42093,543
42094,546
42095,540
42096,538
42097,545
42098,543
42099,539
42100,543
42101,546
42102,546
42103,546
42104,537
42105,547
42106,547
42107,543
42108,540
42109,546
42110,543
42111,537
42112,542
42113,536
42114,548
42115,541
42116,544
42117,542
42118,547
42119,542
42120,545
42121,540
42122,540
42123,549
42124,543
42125,545
42126,545
42127,540
42128,538
42129,539
42130,545
42131,546
42132,540
42133,537
42134,538
42135,536
42136,546
42137,541
42138,551
42139,538
42140,538
42141,542
42142,546
42143,545
42144,546
42145,540
42146,539
42147,545
42148,544
42149,541
42150,543
42151,539
42152,544
42153,542
42154,535
42155,545
42156,543
42157,545
42158,536
42159,540
42160,539
42161,537
42162,545
42163,540
42164,542
42165,538
42166,545
42167,545
42168,544
42169,545
42170,536
42171,541
42172,541
42173,545
42174,542
42175,544
42176,541
42177,551
42178,543
42179,541
42180,547
42181,544
42182,543
42183,544
42184,547
42185,541
42186,541
42187,539
42188,546
42189,537
42190,542
42191,543
42192,542
42193,538
42194,540
42195,540
42196,543
42197,541
42198,539
42199,542
42200,542
42201,542
42202,545
42203,541
42204,533
42205,544
42206,547
42207,548
42208,539
42209,544
42210,538
42211,550
42212,544
42213,542
42214,549
42215,535
42216,540
42217,544
42218,541
42219,540
42220,542
42221,542
42222,540
42223,540
42224,539
42225,542
42226,544
42227,540
42228,544
42229,548
42230,548
42231,546
42232,546
42233,542
42234,544
42235,545
42236,548
42237,544
42238,536
42239,537
42240,546
42241,538
42242,545
42243,543
42244,538
42245,543
42246,547
42247,546
42248,543
42249,542
42250,546
42251,543
42252,546
42253,541
42254,544
42255,536
42256,537
42257,542
42258,548
42259,544
42260,543
42261,536
42262,547
42263,547
42264,545
42265,534
42266,544
42267,548
42268,537
42269,540
42270,542
42271,549
42272,542
42273,542
42274,541
42275,540
42276,550
42277,548
42278,535
42279,544
42280,544
42281,548
42282,545
42283,543
42284,537
42285,543
42286,547
42287,544
42288,547
42289,546
42290,549
42291,539
42292,549
42293,540
42294,546
42295,546
42296,540
42297,541
42298,547
42299,542
42300,543
42301,544
42302,548
42303,553
42304,549
42305,554
42306,548
42307,547
42308,544
42309,542
42310,539
42311,546
42312,550
42313,540
42314,547
42315,540
42316,546
42317,550
42318,549
42319,541
42320,547
42321,543
42322,552
42323,547
42324,548
42325,540
42326,552
42327,547
42328,544
42329,545
42330,544
42331,537
42332,534
42333,544
42334,547
42335,551
42336,545
42337,546
42338,541
42339,551
42340,552
42341,538
42342,540
42343,546
42344,546
42345,541
42346,549
42347,549
42348,547
42349,550
42350,549
42351,546
42352,545
42353,547
42354,546
42355,537
42356,543
42357,542
42358,547
42359,544
42360,551
42361,544
42362,550
42363,545
42364,545
42365,544
42366,547
42367,544
42368,538
42369,549
42370,545
42371,551
42372,553
42373,550
42374,546
42375,547
42376,544
42377,542
42378,546
42379,540
42380,544
42381,550
42382,548
42383,546
42384,549
42385,542
42386,542
42387,549
42388,548
42389,549
42390,542
42391,547
42392,545
42393,550
42394,548
42395,549
42396,549
42397,543
42398,541
42399,547
42400,542
42401,540
42402,546
42403,545
42404,551
42405,550
42406,544
42407,550
42408,554
42409,547
42410,544
42411,548
42412,545
42413,548
42414,543
42415,544
42416,551
42417,544
42418,550
42419,548
42420,554
42421,548
42422,551
42423,547
42424,547
42425,543
42426,550
42427,545
42428,547
42429,545
42430,548
42431,548
42432,545
42433,543
42434,543
42435,552
42436,542
42437,554
42438,540
42439,543
42440,554
42441,547
42442,547
42443,550
42444,555
42445,551
42446,551
42447,546
42448,545
42449,546
42450,547
42451,553
42452,539
42453,543
42454,549
42455,546
42456,551
42457,543
42458,545
42459,542
42460,550
42461,550
42462,552
42463,545
42464,541
42465,549
42466,544
42467,552
42468,543
42469,542
42470,544
42471,543
42472,543
42473,551
42474,549
42475,544
42476,557
42477,541
42478,545
42479,548
42480,545
42481,545
42482,546
42483,549
42484,552
42485,545
42486,549
42487,545
42488,554
42489,544
42490,543
42491,537
42492,545
42493,550
42494,548
42495,545
42496,547
42497,555
42498,545
42499,541
42500,548
42501,549
42502,546
42503,543
42504,547
42505,545
42506,547
42507,542
42508,552
42509,551
42510,552
42511,553
42512,548
42513,546
42514,537
42515,542
42516,554
42517,543
42518,545
42519,541
42520,544
42521,541
42522,542
42523,541
42524,544
42525,549
42526,550
42527,542
42528,544
42529,551
42530,543
42531,545
42532,548
42533,550
42534,549
42535,540
42536,545
42537,549
42538,544
42539,544
42540,541
42541,551
42542,548
42543,547
42544,545
42545,541
42546,549
42547,547
42548,541
42549,547
42550,548
42551,544
42552,550
42553,549
42554,553
42555,542
42556,544
42557,544
42558,549
42559,540
42560,541
42561,542
42562,551
42563,538
42564,550
42565,545
42566,544
42567,552
42568,547
42569,558
42570,554
42571,550
42572,543
42573,541
42574,539
42575,548
42576,550
42577,548
42578,541
42579,542
42580,547
42581,542
42582,544
42583,538
42584,545
42585,548
42586,545
42587,549
42588,547
42589,546
42590,542
42591,547
42592,544
42593,548
42594,547
42595,542
42596,544
42597,549
42598,547
42599,542
42600,553
42601,547
42602,547
42603,544
42604,543
42605,536
42606,539
42607,550
42608,552
42609,538
42610,549
42611,550
42612,546
42613,545
42614,546
42615,545
42616,554
42617,540
42618,550
42619,552
42620,548
42621,546
42622,545
42623,542
42624,539
42625,545
42626,545
42627,539
42628,549
42629,552
42630,547
42631,547
42632,549
42633,543
42634,541
42635,545
42636,540
42637,549
42638,540
42639,542
42640,545
42641,548
42642,539
42643,546
42644,540
42645,541
42646,550
42647,544
42648,550
42649,546
42650,548
42651,549
42652,540
42653,551
42654,548
42655,547
42656,543
42657,550
42658,545
42659,550
42660,554
42661,547
42662,536
42663,544
42664,544
42665,551
42666,543
42667,548
42668,539
42669,543
42670,543
42671,549
42672,542
42673,541
42674,551
42675,552
42676,547
42677,553
42678,550
42679,545
42680,550
42681,548
42682,542
42683,538
42684,549
42685,551
42686,546
42687,543
42688,546
42689,545
42690,544
42691,539
42692,550
42693,546
42694,545
42695,543
42696,551
42697,546
42698,548
42699,542
42700,543
42701,544
42702,539
42703,544
42704,542
42705,542
42706,549
42707,549
42708,553
42709,548
42710,541
42711,547
42712,538
42713,547
42714,546
42715,547
42716,549
42717,541
42718,547
42719,544
42720,539
42721,542
42722,547
42723,545
42724,549
42725,544
42726,540
42727,543
42728,547
42729,544
42730,542
42731,548
42732,545
42733,544
42734,540
42735,553
42736,542
42737,546
42738,549
42739,545
42740,543
42741,543
42742,542
42743,548
42744,542
42745,546
42746,555
42747,546
42748,547
42749,549
42750,545
42751,544
42752,552
42753,536
42754,545
42755,546
42756,541
42757,544
42758,544
42759,548
42760,541
42761,542
42762,547
42763,542
42764,544
42765,544
42766,547
42767,544
42768,552
42769,542
42770,544
42771,540
42772,539
42773,547
42774,547
42775,537
42776,543
42777,542
42778,534
42779,547
42780,543
42781,546
42782,543
42783,540
42784,550
42785,547
42786,546
42787,534
42788,546
42789,545
42790,544
42791,542
42792,539
42793,542
42794,544
42795,533
42796,547
42797,544
42798,543
42799,545
42800,540
42801,542
42802,542
42803,547
42804,543
42805,542
42806,542
42807,541
42808,541
42809,541
42810,545
42811,546
42812,539
42813,555
42814,548
42815,549
42816,546
42817,548
42818,538
42819,545
42820,541
42821,541
42822,544
42823,554
42824,544
42825,546
42826,541
42827,551
42828,540
42829,541
42830,539
42831,547
42832,542
42833,544
42834,549
42835,543
42836,548
42837,541
42838,544
42839,543
42840,549
42841,541
42842,545
42843,544
42844,540
42845,543
42846,544
42847,534
42848,540
42849,537
42850,548
42851,533
42852,549
42853,538
42854,543
42855,541
42856,542
42857,542
42858,546
42859,545
42860,545
42861,547
42862,545
42863,538
42864,538
42865,537
42866,545
42867,541
42868,549
42869,551
42870,544
42871,546
42872,538
42873,542
42874,548
42875,544
42876,545
42877,540
42878,544
42879,546
42880,546
42881,541
42882,539
42883,547
42884,543
42885,546
42886,548
42887,540
42888,545
42889,542
42890,545
42891,538
42892,551
42893,546
42894,541
42895,547
42896,547
42897,539
42898,540
42899,545
42900,533
42901,547
42902,548
42903,549
42904,544
42905,536
42906,548
42907,541
42908,540
42909,546
42910,543
42911,535
42912,549
42913,537
42914,540
42915,545
42916,541
42917,542
42918,536
42919,551
42920,543
42921,543
42922,547
42923,544
42924,546
42925,537
42926,536
42927,545
42928,548
42929,541
42930,540
42931,539
42932,544
42933,538
42934,544
42935,540
42936,543
42937,547
42938,543
42939,545
42940,541
42941,553
42942,544
42943,538
42944,545
42945,544
42946,535
42947,540
42948,546
42949,542
42950,544
42951,539
42952,539
42953,545
42954,536
42955,547
42956,542
42957,543
42958,542
42959,541
42960,542
42961,540
42962,543
42963,542
42964,541
42965,543
42966,546
42967,546
42968,544
42969,543
42970,541
42971,549
42972,540
42973,547
42974,548
42975,534
42976,539
42977,551
42978,539
42979,548
42980,544
42981,546
42982,532
42983,545
42984,542
42985,545
42986,539
42987,542
42988,546
42989,548
42990,540
42991,539
42992,534
42993,540
42994,546
42995,547
42996,543
42997,534
42998,536
42999,546
43000,539
43001,544
43002,542
43003,539
43004,551
43005,546
43006,538
43007,536
43008,545
43009,543
43010,539
43011,539
43012,542
43013,538
43014,546
43015,536
43016,540
43017,540
43018,542
43019,543
43020,542
43021,541
43022,533
43023,543
43024,539
43025,539
43026,544
43027,536
43028,538
43029,542
43030,542
43031,535
43032,541
43033,544
43034,543
43035,536
43036,543
43037,539
43038,538
43039,541
43040,530
43041,546
43042,540
43043,543
43044,541
43045,541
43046,538
43047,542
43048,540
43049,548
43050,541
43051,540
43052,541
43053,532
43054,546
43055,535
43056,538
43057,539
43058,545
43059,541
43060,545
43061,545
43062,547
43063,543
43064,540
43065,548
43066,541
43067,541
43068,545
43069,542
43070,544
43071,549
43072,530
43073,547
43074,538
43075,538
43076,538
43077,537
43078,538
43079,543
43080,542
43081,542
43082,542
43083,539
43084,539
43085,545
43086,539
43087,544
43088,536
43089,537
43090,543
43091,540
43092,544
43093,541
43094,536
43095,543
43096,543
43097,538
43098,539
43099,537
43100,545
43101,543
43102,546
43103,539
43104,538
43105,537
43106,541
43107,546
43108,536
43109,538
43110,536
43111,537
43112,546
43113,542
43114,544
43115,541
43116,539
43117,536
43118,546
43119,546
43120,540
43121,542
43122,541
43123,544
43124,535
43125,542
43126,545
43127,543
43128,539
43129,542
43130,541
43131,545
43132,534
43133,547
43134,537
43135,540
43136,544
43137,539
43138,540
43139,531
43140,538
43141,536
43142,539
43143,539
43144,542
43145,538
43146,534
43147,544
43148,539
43149,544
43150,530
43151,537
43152,541
43153,546
43154,544
43155,540
43156,546
43157,542
43158,543
43159,540
43160,534
43161,544
43162,531
43163,541
43164,547
43165,549
43166,537
43167,541
43168,546
43169,542
43170,543
43171,538
43172,549
43173,543
43174,537
43175,535
43176,536
43177,536
43178,541
43179,542
43180,536
43181,539
43182,537
43183,537
43184,541
43185,542
43186,534
43187,542
43188,541
43189,542
43190,543
43191,540
43192,537
43193,537
43194,539
43195,541
43196,546
43197,546
43198,538
43199,549
43200,548
43201,549
43202,541
43203,540
43204,544
43205,533
43206,541
43207,543
43208,541
43209,538
43210,541
43211,537
43212,542
43213,536
43214,539
43215,539
43216,537
43217,539
43218,545
43219,537
43220,534
43221,538
43222,539
43223,541
43224,544
43225,538
43226,551
43227,536
43228,548
43229,540
43230,536
43231,533
43232,533
43233,530
43234,539
43235,529
43236,536
43237,539
43238,547
43239,538
43240,544
43241,540
43242,548
43243,548
43244,534
43245,548
43246,535
43247,544
43248,540
43249,534
43250,543
43251,537
43252,540
43253,545
43254,538
43255,537
43256,539
43257,540
43258,537
43259,546
43260,537
43261,540
43262,544
43263,539
43264,539
43265,542
43266,542
43267,542
43268,538
43269,539
43270,540
43271,543
43272,536
43273,545
43274,538
43275,542
43276,535
43277,533
43278,534
43279,538
43280,542
43281,543
43282,534
43283,540
43284,543
43285,542
43286,538
43287,539
43288,541
43289,535
43290,534
43291,533
43292,536
43293,540
43294,542
43295,544
43296,533
43297,537
43298,546
43299,541
43300,542
43301,538
43302,538
43303,543
43304,539
43305,545
43306,540
43307,536
43308,537
43309,540
43310,537
43311,540
43312,540
43313,535
43314,534
43315,545
43316,541
43317,537
43318,545
43319,530
43320,536
43321,539
43322,543
43323,535
43324,540
43325,529
43326,538
43327,538
43328,540
43329,539
43330,537
43331,545
43332,534
43333,546
43334,547
43335,535
43336,543
43337,538
43338,542
43339,547
43340,535
43341,546
43342,541
43343,543
43344,539
43345,544
43346,536
43347,544
43348,539
43349,548
43350,542
43351,546
43352,541
43353,533
43354,543
43355,543
43356,542
43357,539
43358,537
43359,533
43360,535
43361,538
43362,537
43363,541
43364,548
43365,534
43366,544
43367,541
43368,542
43369,537
43370,534
43371,545
43372,542
43373,535
43374,539
43375,542
43376,538
43377,537
43378,535
43379,534
43380,542
43381,538
43382,542
43383,533
43384,538
43385,541
43386,538
43387,535
43388,538
43389,525
43390,538
43391,538
43392,541
43393,538
43394,535
43395,540
43396,544
43397,539
43398,539
43399,536
43400,536
43401,540
43402,532
43403,532
43404,542
43405,546
43406,533
43407,544
43408,533
43409,540
43410,533
43411,537
43412,540
43413,531
43414,536
43415,540
43416,535
43417,550
43418,538
43419,535
43420,538
43421,539
43422,540
43423,540
43424,544
43425,537
43426,540
43427,540
43428,541
43429,540
43430,535
43431,537
43432,540
43433,540
43434,541
43435,542
43436,538
43437,533
43438,531
43439,531
43440,539
43441,538
43442,542
43443,532
43444,540
43445,539
43446,538
43447,533
43448,539
43449,541
43450,536
43451,544
43452,533
43453,542
43454,538
43455,539
43456,538
43457,542
43458,538
43459,537
43460,534
43461,539
43462,535
43463,538
43464,536
43465,538
43466,536
43467,530
43468,534
43469,535
43470,535
43471,547
43472,539
43473,543
43474,542
43475,543
43476,539
43477,534
43478,535
43479,538
43480,537
43481,538
43482,534
43483,539
43484,537
43485,539
43486,537
43487,539
43488,535
43489,535
43490,541
43491,538
43492,530
43493,532
43494,534
43495,530
43496,535
43497,530
43498,532
43499,540
43500,535
43501,534
43502,540
43503,540
43504,545
43505,539
43506,537
43507,535
43508,537
43509,539
43510,550
43511,540
43512,539
43513,537
43514,538
43515,540
43516,534
43517,538
43518,541
43519,539
43520,534
43521,537
43522,532
43523,545
43524,542
43525,537
43526,536
43527,534
43528,532
43529,545
43530,533
43531,538
43532,534
43533,536
43534,541
43535,540
43536,541
43537,532
43538,540
43539,541
43540,535
43541,539
43542,538
43543,541
43544,538
43545,539
43546,533
43547,537
43548,541
43549,544
43550,537
43551,537
43552,539
43553,536
43554,540
43555,544
43556,537
43557,542
43558,542
43559,541
43560,539
43561,534
43562,539
43563,541
43564,531
43565,541
43566,531
43567,531
43568,536
43569,539
43570,540
43571,533
43572,532
43573,537
43574,537
43575,530
43576,539
43577,538
43578,536
43579,532
43580,537
43581,533
43582,539
43583,543
43584,535
43585,530
43586,535
43587,535
43588,539
43589,538
43590,532
43591,537
43592,533
43593,537
43594,539
43595,537
43596,534
43597,534
43598,539
43599,537
43600,530
43601,549
43602,537
43603,546
43604,543
43605,537
43606,533
43607,537
43608,541
43609,533
43610,534
43611,531
43612,536
43613,540
43614,534
43615,543
43616,538
43617,537
43618,538
43619,535
43620,540
43621,541
43622,537
43623,536
43624,539
43625,541
43626,536
43627,542
43628,532
43629,536
43630,540
43631,537
43632,545
43633,537
43634,537
43635,532
43636,535
43637,540
43638,533
43639,541
43640,537
43641,534
43642,529
43643,546
43644,543
43645,534
43646,543
43647,533
43648,537
43649,530
43650,536
43651,537
43652,544
43653,535
43654,533
43655,541
43656,534
43657,539
43658,534
43659,542
43660,536
43661,537
43662,542
43663,535
43664,536
43665,530
43666,538
43667,536
43668,541
43669,535
43670,532
43671,531
43672,539
43673,535
43674,539
43675,543
43676,533
43677,538
43678,542
43679,532
43680,537
43681,536
43682,536
43683,543
43684,543
43685,544
43686,534
43687,535
43688,532
43689,541
43690,530
43691,538
43692,537
43693,536
43694,544
43695,543
43696,537
43697,536
43698,540
43699,538
43700,538
43701,534
43702,535
43703,540
43704,532
43705,535
43706,529
43707,530
43708,537
43709,531
43710,538
43711,542
43712,537
43713,538
43714,538
43715,533
43716,537
43717,532
43718,532
43719,542
43720,539
43721,535
43722,538
43723,534
43724,538
43725,529
43726,534
43727,536
43728,533
43729,537
43730,529
43731,538
43732,533
43733,543
43734,532
43735,536
43736,532
43737,534
43738,540
43739,536
43740,536
43741,531
43742,529
43743,536
43744,530
43745,528
43746,537
43747,533
43748,540
43749,530
43750,534
43751,535
43752,530
43753,538
43754,542
43755,534
43756,538
43757,535
43758,529
43759,528
43760,540
43761,531
43762,538
43763,537
43764,538
43765,530
43766,533
43767,527
43768,538
43769,532
43770,535
43771,534
43772,537
43773,533
43774,534
43775,537
43776,545
43777,537
43778,545
43779,540
43780,531
43781,537
43782,533
43783,537
43784,534
43785,537
43786,536
43787,539
43788,538
43789,534
43790,542
43791,537
43792,538
43793,536
43794,529
43795,528
43796,535
43797,531
43798,539
43799,534
43800,537
43801,544
43802,541
43803,536
43804,536
43805,538
43806,536
43807,531
43808,531
43809,533
43810,530
43811,529
43812,530
43813,529
43814,537
43815,532
43816,534
43817,535
43818,540
43819,537
43820,531
43821,529
43822,531
43823,533
43824,539
43825,537
43826,533
43827,537
43828,532
43829,533
43830,530
43831,541
43832,534
43833,534
43834,535
43835,530
43836,533
43837,535
43838,535
43839,537
43840,532
43841,539
43842,539
43843,538
43844,532
43845,533
43846,532
43847,539
43848,530
43849,535
43850,538
43851,536
43852,537
43853,538
43854,534
43855,535
43856,539
43857,529
43858,533
43859,535
43860,537
43861,532
43862,546
43863,532
43864,531
43865,534
43866,541
43867,543
43868,539
43869,540
43870,533
43871,541
43872,535
43873,539
43874,538
43875,531
43876,537
43877,525
43878,530
43879,537
43880,528
43881,538
43882,530
43883,541
43884,534
43885,539
43886,525
43887,536
43888,532
43889,537
43890,538
43891,531
43892,534
43893,537
43894,530
43895,541
43896,533
43897,536
43898,538
43899,531
43900,536
43901,533
43902,534
43903,531
43904,536
43905,533
43906,533
43907,528
43908,540
43909,540
43910,531
43911,537
43912,542
43913,533
43914,530
43915,525
43916,536
43917,532
43918,529
43919,532
43920,533
43921,535
43922,534
43923,532
43924,537
43925,530
43926,532
43927,532
43928,529
43929,536
43930,534
43931,540
43932,533
43933,533
43934,530
43935,530
43936,534
43937,535
43938,534
