,0
2273,586
2274,593
2275,589
2276,591
2277,586
2278,593
2279,589
2280,585
2281,588
2282,600
2283,583
2284,583
2285,589
2286,588
2287,591
2288,579
2289,588
2290,588
2291,584
2292,591
2293,594
2294,587
2295,592
2296,593
2297,587
2298,592
2299,586
2300,591
2301,588
2302,593
2303,589
2304,588
2305,584
2306,586
2307,595
2308,582
2309,592
2310,593
2311,597
2312,585
2313,588
2314,595
2315,584
2316,586
2317,584
2318,593
2319,589
2320,584
2321,594
2322,597
2323,588
2324,585
2325,586
2326,593
2327,590
2328,587
2329,587
2330,592
2331,588
2332,585
2333,592
2334,591
2335,589
2336,586
2337,590
2338,598
2339,584
2340,586
2341,585
2342,589
2343,584
2344,589
2345,576
2346,595
2347,587
2348,577
2349,591
2350,590
2351,594
2352,585
2353,581
2354,589
2355,591
2356,586
2357,591
2358,593
2359,584
2360,591
2361,590
2362,594
2363,591
2364,589
2365,585
2366,593
2367,599
2368,588
2369,587
2370,590
2371,590
2372,581
2373,585
2374,594
2375,588
2376,584
2377,587
2378,594
2379,599
2380,590
2381,585
2382,592
2383,593
2384,581
2385,591
2386,594
2387,590
2388,585
2389,587
2390,592
2391,589
2392,589
2393,587
2394,594
2395,594
2396,590
2397,583
2398,592
2399,589
2400,588
2401,586
2402,591
2403,597
2404,583
2405,589
2406,592
2407,591
2408,588
2409,585
2410,601
2411,589
2412,585
2413,582
2414,591
2415,588
2416,589
2417,594
2418,593
2419,594
2420,588
2421,586
2422,595
2423,591
2424,588
2425,590
2426,597
2427,586
2428,585
2429,593
2430,588
2431,586
2432,587
2433,591
2434,599
2435,590
2436,592
2437,584
2438,595
2439,586
2440,589
2441,589
2442,591
2443,587
2444,589
2445,589
2446,595
2447,596
2448,589
2449,581
2450,593
2451,594
2452,592
2453,586
2454,597
2455,588
2456,590
2457,589
2458,591
2459,588
2460,588
2461,585
2462,593
2463,585
2464,588
2465,590
2466,592
2467,582
2468,583
2469,583
2470,596
2471,593
2472,587
2473,587
